,39,,,330.5666667
,38,,,329.8
,37,,,329.0333333
,36,,,328.2666667
,35,,,327.5
,34,,,326.7333333
,33,,,325.9666667
,32,,,325.2
,31,,,324.4333333
,30,,,323.6666667
,29,,,322.9
,28,,,322.1333333
,27,,,321.3666667
,26,,,320.6
,25,,,319.8333333
,24,,,319.0666667
,23,,,318.3
,22,,,317.5333333
,21,,,316.7666667
,20,,,316
320,50,,,318
,49,,,317.8333333
,48,,,317.6666667
,47,,,317.5
,46,,,317.3333333
,45,,,317.1666667
,44,,,317
,43,,,316.8333333
,42,,,316.6666667
,41,,,316.5
,40,,,316.3333333
,39,,,316.1666667
,38,,,316
,37,,,315.8333333
,36,,,315.6666667
,35,,,315.5
,34,,,315.3333333
,33,,,315.1666667
,32,,,315
,31,,,314.8333333
,30,,,314.6666667
,29,,,314.5
,28,,,314.3333333
,27,,,314.1666667
,26,,,314
,25,,,313.8333333
,24,,,313.6666667
,23,,,313.5
,22,,,313.3333333
,21,,,313.1666667
,20,,,315
310,50,1.18,438.56,312
,49.56,1.17,435.29,311.7
,48.19,1.15,424.93,311.4
,47,1.13,418.53,311.1
,46.56,1.13,416.3,310.8
,45,1.1,405.56,310.5
,44.06,1.08,399.31,310.2
,43,1.07,393.41,309.9
,42.19,1.05,387.55,309.6
,41.06,1.04,380.82,309.3
,40,1.02,374.44,309
,39,1,369.01,308.7
,38.06,0.99,363.6,308.4
,37.06,0.97,356.15,308.1
,36,0.95,350.52,307.8
,35,0.94,344.91,307.5
,34,0.92,338.76,307.2
,33,0.91,333.21,306.9
,32.25,0.89,328.56,306.6
,31,0.88,322.49,306.3
,30,0.86,317.01,306
,29,0.84,310.42,305.7
,28,0.82,303.56,305.4
,27,0.81,299.29,305.1
,26.94,0.81,298.72,304.8
,25,0.81,297.8491667,304.5
,24,,,304.2
,23,,,303.9
,22,,,303.6
,21,,,303.3
,20,,,303
300,,,,308
,,,,307.6
,,,,307.2
,,,,306.8
,,,,306.4
,,,,306
,,,,305.6
,,,,305.2
,,,,304.8
,,,,304.4
,,,,304
,,,,303.6
,,,,303.2
,,,,302.8
,,,,302.4
,,,,302
,,,,301.6
,,,,301.2
,,,,300.8
,,,,300.4
,,,,300
,,,,299.6
,,,,299.2
,,,,298.8
,,,,298.4
,,,,298
,,,,297.6
,,,,297.2
,,,,296.8
,,,,296.4
,,,,296
290,50,1.15,424.61,294
,49.06,1.14,419.81,293.7
,48.19,1.12,414.08,293.4
,47.13,1.1,407.45,293.1
,46.19,1.09,401.18,292.8
,45.12,1.07,394.03,292.5
,44,1.05,388.17,292.2
,43,1.04,381.74,291.9
,42,1.02,375.05,291.6
,41,1,369.01,291.3
,40,0.99,363,291
,39,0.97,357.04,290.7
,38,0.96,351.4,290.4
,37,0.94,345.8,290.1
,36.13,0.93,340.51,289.8
,35,0.91,333.8,289.5
,34,0.89,327.98,289.2
,33.06,0.88,322.78,288.9
,32,0.86,317.88,288.6
,31,0.85,311.56,288.3
,30,0.83,306.7,288
,29,0.81,299.57,287.7
,28,0.8,294.75,287.4
,27,0.79,290.5,287.1
,26,0.77,284.28,286.8
,25.56,0.76,282.87,286.5
,24.56,,,286.2
,23.56,,,285.9
,22.56,,,285.6
,21.56,,,285.3
,20.56,,,285
280,50,,,287
,49,,,286.7333333
,48,,,286.4666667
,47,,,286.2
,46,,,285.9333333
,45,,,285.6666667
,44,,,285.4
,43,,,285.1333333
,42,,,284.8666667
,41,,,284.6
,40,,,284.3333333
,39,,,284.0666667
,38,,,283.8
,37,,,283.5333333
,36,,,283.2666667
,35,,,283
,34,,,282.7333333
,33,,,282.4666667
,32,,,282.2
,31,,,281.9333333
,30,,,281.6666667
,29,,,281.4
,28,,,281.1333333
,27,,,280.8666667
,26,,,280.6
,25,,,280.3333333
,24,,,280.0666667
,23,,,279.8
,22,,,279.5333333
,21,,,279.2666667
,20,,,279
270,50.5,0.97,357.04,283
,49,0.95,347.27,282.7333333
,48.19,0.94,344.03,282.4666667
,47.25,0.92,337.59,282.2
,46.06,0.9,330.31,281.9333333
,45.5,0.89,327.12,281.6666667
,44,0.87,318.74,281.4
,43.31,0.86,316.15,281.1333333
,42,0.84,309.27,280.8666667
,41.19,0.82,303.56,280.6
,40,0.81,298.15,280.3333333
,39.19,0.8,293.61,280.0666667
,38.13,0.79,290.3,279.8
,37.13,0.77,284.28,279.5333333
,36.13,0.76,280.05,279.2666667
,35.13,0.74,274.42,279
,34.56,0.73,332.05,278.7333333
,33.31,0.72,266.55,278.4666667
,32.38,0.71,262.63,278.2
,31,0.69,255.34,277.9333333
,30.06,0.68,252.54,277.6666667
,29,0.66,248.07,277.4
,28.06,0.65,243.6,277.1333333
,27,0.64,238.56,276.8666667
,26,0.63,235.21,276.6
,25,0.61,230.45,276.3333333
,,,,276.0666667
,,,,275.8
,,,,275.5333333
,,,,275.2666667
,,,,275
260,,,,266
,,,,265.7666667
,,,,265.5333333
,,,,265.3
,,,,265.0666667
,,,,264.8333333
,,,,264.6
,,,,264.3666667
,,,,264.1333333
,,,,263.9
,,,,263.6666667
,,,,263.4333333
,,,,263.2
,,,,262.9666667
,,,,262.7333333
,,,,262.5
,,,,262.2666667
,,,,262.0333333
,,,,261.8
,,,,261.5666667
,,,,261.3333333
,,,,261.1
,,,,260.8666667
,,,,260.6333333
,,,,260.4
,,,,260.1666667
,,,,259.9333333
,,,,259.7
,,,,259.4666667
,,,,259.2333333
,,,,259
250,50.63,0.76,281.74,256
,49.94,0.75,278.36,255.7333333
,48.87,0.74,273.01,255.4666667
,47.94,0.72,268.8,255.2
,46.5,0.71,262.63,254.9333333
,45.69,0.7,258.7,254.6666667
,44.5,0.68,253.94,254.4
,43,0.65,242.48,254.1333333
,42.25,0.64,238.56,253.8666667
,41.06,0.62,233.81,253.6
,40.25,0.62,231.85,253.3333333
,39,0.6,226.26,253.0666667
,38.31,0.59,223.74,252.8
,37,0.58,217.58,252.5333333
,36,0.57,213.65,252.2666667
,35.31,0.55,209.73,252
,34,0.67,250.31,251.7333333
,33.81,0.67,249.75,251.4666667
,32.56,0.66,244.71,251.2
,31.44,0.64,238,250.9333333
,30.81,0.63,236.33,250.6666667
,29,0.61,227.94,250.4
,28.12,0.6,224.58,250.1333333
,27.19,0.58,220.1,249.8666667
,26.31,0.58,217.86,249.6
,25,0.56,211.41,249.3333333
,,,,249.0666667
,,,,248.8
,,,,248.5333333
,,,,248.2666667
,,,,248
240,,,,246
,,,,245.8333333
,,,,245.6666667
,,,,245.5
,,,,245.3333333
,,,,245.1666667
,,,,245
,,,,244.8333333
,,,,244.6666667
,,,,244.5
,,,,244.3333333
,,,,244.1666667
,,,,244
,,,,243.8333333
,,,,243.6666667
,,,,243.5
,,,,243.3333333
,,,,243.1666667
,,,,243
,,,,242.8333333
,,,,242.6666667
,,,,242.5
,,,,242.3333333
,,,,242.1666667
,,,,242
,,,,241.8333333
,24,,,241.6666667
,23,,,241.5
,22,,,241.3333333
,21,,,241.1666667
,20,,,241
230,50.63,0.81,297.87,237
,49.94,0.8,294.46,236.7666667
,48.06,0.78,286.54,236.5333333
,47.19,0.76,281.74,236.3
,46.13,0.75,278.64,236.0666667
,45.31,0.74,274.7,235.8333333
,44.13,0.73,269.64,235.6
,43.44,0.72,267.11,235.3666667
,42.19,0.7,260.94,235.1333333
,41.06,0.69,256.46,234.9
,40,0.68,251.71,234.6666667
,39.13,0.66,248.07,234.4333333
,38.06,0.66,244.99,234.2
,37.13,0.64,240.24,233.9666667
,36,0.63,236.61,233.7333333
,35.06,0.62,232.13,233.5
,34.19,0.61,228.78,233.2666667
,33,0.6,225.14,233.0333333
,32,0.58,220.1,232.8
,31.06,0.58,217.3,232.5666667
,30,0.56,213.09,232.3333333
,29,0.55,209.73,232.1
,28.06,0.54,206.36,231.8666667
,27.06,0.53,202.14,231.6333333
,26.31,0.53,200.45,231.4
,25.94,0.52,197.63,231.1666667
,,,,230.9333333
,,,,230.7
,,,,230.4666667
,,,,230.2333333
,,,,230
220,,,,226
,,,,225.7333333
,,,,225.4666667
,,,,225.2
,,,,224.9333333
,,,,224.6666667
,,,,224.4
,,,,224.1333333
,,,,223.8666667
,,,,223.6
,,,,223.3333333
,,,,223.0666667
,,,,222.8
,,,,222.5333333
,,,,222.2666667
,,,,222
,,,,221.7333333
,,,,221.4666667
,,,,221.2
,,,,220.9333333
,,,,220.6666667
,,,,220.4
,,,,220.1333333
,,,,219.8666667
,,,,219.6
,,,,219.3333333
,24.94,,,219.0666667
,23.94,,,218.8
,22.94,,,218.5333333
,21.94,,,218.2666667
,20.94,,,218
210,,,,224
,49.94,0.78,287.38,223.5666667
,48.69,0.76,281.46,223.1333333
,47,0.74,275.26,222.7
,46.06,0.73,271.04,222.2666667
,45.63,0.73,269.36,221.8333333
,44.13,0.71,263.47,221.4
,43.44,0.7,261.22,220.9666667
,42.06,0.68,254.5,220.5333333
,41.06,0.67,250.87,220.1
,40.19,0.66,247.79,219.6666667
,39.06,0.65,243.32,219.2333333
,38.13,0.64,239.4,218.8
,37.13,0.63,235.49,218.3666667
,36,0.62,231.01,217.9333333
,35.13,0.61,227.38,217.5
,34.13,0.59,223.74,217.0666667
,33.06,0.58,218.7,216.6333333
,32.06,0.57,214.78,216.2
,31,0.56,210.57,215.7666667
,30,0.55,207.2,215.3333333
,29.06,0.54,203.54,214.9
,28,0.53,200.45,214.4666667
,27,0.51,195.94,214.0333333
,26,0.5,191.71,213.6
,25,0.49,187.75,213.1666667
,,,,212.7333333
,,,,212.3
,,,,211.8666667
,,,,211.4333333
,,,,213
200,50,,,207
,49,,,206.8
,48.13,1.09,400.87,206.6
,47.13,1.07,394.34,206.4
,46.06,1.05,387.55,206.2
,45,1.04,383.26,206
,44.25,1.03,377.47,205.8
,43.5,1.02,374.14,205.6
,42.25,1,366.3,205.4
,41.13,0.98,360.02,205.2
,40,0.97,354.66,205
,39,0.95,347.56,204.8
,38.13,0.93,343.15,204.6
,37,0.92,336.42,204.4
,36,0.9,331.47,204.2
,35.25,0.89,327.12,204
,34,0.87,319.89,203.8
,33.06,0.86,315.29,203.6
,32,0.84,309.27,203.4
,31,0.82,303.28,203.2
,30.12,0.81,299.57,203
,29,0.79,293.05,202.8
,28,0.78,289.65,202.6
,27,0.77,284.56,202.4
,26,0.75,278.92,202.2
,25,0.74,274.7,202
,,,,201.8
,,,,201.6
,,,,201.4
,,,,201.2
,,,,201
190,50,,,194
,49,,,193.8
,,,,193.6
,,,,193.4
,,,,193.2
,,,,193
,,,,192.8
,,,,192.6
,,,,192.4
,,,,192.2
,,,,192
,,,,191.8
,,,,191.6
,,,,191.4
,,,,191.2
,,,,191
,,,,190.8
,,,,190.6
,,,,190.4
,,,,190.2
,,,,190
,,,,189.8
,,,,189.6
,,,,189.4
,,,,189.2
,,,,189
,24,,,188.8
,23,,,188.6
,22,,,188.4
,21,,,188.2
,20,,,188
180,50,,,189
,49.06,1,369.31,188.7666667
,48.25,0.99,364.8,188.5333333
,47.19,0.98,358.53,188.3
,46,0.96,352.59,188.0666667
,45.69,0.95,349.92,187.8333333
,44.94,0.94,346.39,187.6
,43.31,0.92,338.46,187.3666667
,42.81,0.91,335.84,187.1333333
,41.44,0.89,327.69,186.9
,40.88,0.88,325.38,186.6666667
,39.38,0.86,317.88,186.4333333
,38.25,0.85,312.13,186.2
,37,0.82,303.85,185.9666667
,36.13,0.81,299.57,185.7333333
,35.06,0.8,294.75,185.5
,34.19,0.79,290.5,185.2666667
,33.44,0.78,287.1,185.0333333
,32.19,0.76,280.33,184.8
,31.56,0.75,277.23,184.5666667
,30,0.72,268.8,184.3333333
,29.44,0.72,266.83,184.1
,28.12,0.7,260.66,183.8666667
,27.19,0.69,256.74,183.6333333
,26.19,0.67,251.43,183.4
,25.88,0.67,250.03,183.1666667
,,,,182.9333333
,,,,182.7
,,,,182.4666667
,,,,182.2333333
,,,,182
170,50,,,176
,,,,175.7333333
,,,,175.4666667
,,,,175.2
,,,,174.9333333
,,,,174.6666667
,,,,174.4
,,,,174.1333333
,,,,173.8666667
,,,,173.6
,,,,173.3333333
,,,,173.0666667
,,,,172.8
,,,,172.5333333
,,,,172.2666667
,,,,172
,,,,171.7333333
,,,,171.4666667
,,,,171.2
,,,,170.9333333
,,,,170.6666667
,,,,170.4
,,,,170.1333333
,,,,169.8666667
,,,,169.6
,,,,169.3333333
,24.88,,,169.0666667
,23.88,,,168.8
,22.88,,,168.5333333
,21.88,,,168.2666667
,20.88,,,169
160,50,,,168
,49,,,167.8
,48.19,0.54,205.23,167.6
,47.13,0.53,201.29,167.4
,46.19,0.52,199.04,167.2
,45.19,0.52,196.5,167
,44,0.51,192.84,166.8
,43.25,0.5,190.86,166.6
,42.25,0.49,187.18,166.4
,41.13,0.48,183.5,166.2
,40,0.47,179.8,166
,39.06,0.46,178.1,165.8
,38.19,0.45,174.4,165.6
,37.06,0.45,171.83,165.4
,36,0.44,168.97,165.2
,35.13,0.43,165.25,165
,34.06,0.42,163.81,164.8
,33.06,0.41,158.35,164.6
,32.06,0.4,155.17,164.4
,31,0.39,152.28,164.2
,30.06,0.38,149.67,164
,29.06,0.37,146.19,163.8
,28,0.37,142.99,163.6
,27,0.36,140.94,163.4
,26,0.35,137.43,
,25.94,0.35,137.43,
,,,,
,,,,
,,,,
,,,,
,,,,161
150,50,,,159
,49,,,158.6666667
,,,,158.3333333
,,,,158
,,,,157.6666667
,,,,157.3333333
,,,,157
,,,,156.6666667
,,,,156.3333333
,,,,156
,,,,155.6666667
,,,,155.3333333
,,,,155
,,,,154.6666667
,,,,154.3333333
,,,,154
,,,,153.6666667
,,,,153.3333333
,,,,153
,,,,152.6666667
,,,,152.3333333
,,,,152
,,,,151.6666667
,,,,151.3333333
,,,,151
,,,,150.6666667
,,,,150.3333333
,,,,150
,24.94,,,149.6666667
,23.94,,,149.3333333
,22.94,,,148
140,50,,,146
,49,,,145.8333333
,48.5,0.46,178.1,145.6666667
,47.19,0.46,174.97,145.5
,46.88,0.45,174.11,145.3333333
,45.81,0.45,172.11,145.1666667
,44.69,0.44,168.4,145
,43.13,0.43,164.39,144.8333333
,42,0.41,159.5,144.6666667
,41.13,0.41,157.19,144.5
,40.25,0.4,155.17,144.3333333
,39.06,0.39,151.41,144.1666667
,38,0.38,149.09,144
,37,0.37,145.9,143.8333333
,36.5,0.37,145.32,143.6666667
,35.06,0.36,141.23,143.5
,34,0.35,138.31,143.3333333
,33.13,0.35,136.26,143.1666667
,32,0.34,133.32,143
,31,0.33,129.79,142.8333333
,30.06,0.32,127.13,142.6666667
,29,0.32,125.06,142.5
,28,0.31,121.79,142.3333333
,27,0.3,118.81,142.1666667
,26,0.29,117.02,142
,25.94,0.29,117.02,141.8333333
,,,,141.6666667
,,,,141.5
,,,,141.3333333
,,,,141.1666667
,,,,141
130,50,,,137
,49,,,136.8333333
,,,,136.6666667
,,,,136.5
,,,,136.3333333
,,,,136.1666667
,,,,136
,,,,135.8333333
,,,,135.6666667
,,,,135.5
,,,,135.3333333
,,,,135.1666667
,,,,135
,,,,134.8333333
,,,,134.6666667
,,,,134.5
,,,,134.3333333
,,,,134.1666667
,,,,134
,,,,133.8333333
,,,,133.6666667
,,,,133.5
,,,,133.3333333
,,,,133.1666667
,,,,133
,,,,132.8333333
,24.94,,,132.6666667
,23.94,,,132.5
,22.94,,,132.3333333
,21.94,,,132.1666667
,20.94,,,132
120,50.06,0.39,151.99,125
,49,0.38,147.35,124.8
,48,0.37,145.9,124.6
,47.44,0.37,144.73,124.4
,46.44,0.36,142.11,124.2
,45.12,0.36,139.19,124
,44,0.35,136.55,123.8
,43.25,0.34,134.79,123.6
,42.5,0.34,132.44,123.4
,41.19,0.33,129.2,123.2
,40,0.32,126.83,123
,39.31,0.32,125.65,122.8
,38.06,0.31,121.79,122.6
,37,0.3,119.11,122.4
,36.06,0.3,117.62,122.2
,35,0.29,114.33,122
,34.06,0.28,112.53,121.8
,33.06,0.27,109.53,121.6
,32.5,0.27,108.02,121.4
,31,0.26,105,121.2
,30,0.26,102.58,121
,29.06,0.25,100.46,120.8
,28.4,0.24,98.7,120.6
,27,0.23,93.4,120.4
,26,0.23,93.13,119.8
,25.94,0.23,93.13,119.4
,,,,119.2
,,,,119
,,,,118.8
,,,,118.6
,,,,118.4
,,,,118.2
,,,,119
110,,,,116
,,,,115.7666667
,,,,115.5333333
,,,,115.3
,,,,115.0666667
,,,,114.8333333
,,,,114.6
,,,,114.3666667
,,,,114.1333333
,,,,113.9
,,,,113.6666667
,,,,113.4333333
,,,,113.2
,,,,112.9666667
,,,,112.7333333
,,,,112.5
,,,,112.2666667
,,,,112.0333333
,,,,111.8
,,,,111.5666667
,,,,111.3333333
,,,,111.1
,,,,110.8666667
,,,,110.6333333
,24.94,,,110.4
,23.94,,,110.1666667
,22.94,,,109.9333333
,21.94,,,109.7
,20.94,,,109.4666667
,19.94,,,109.2333333
,18.94,,,109
100,50,,,106
,49,,,105.8333333
,48,0.32,127.42,105.6666667
,47.38,0.32,127.13,105.5
,46.63,0.32,126.24,105.3333333
,45.56,0.31,122.98,105.1666667
,44.5,0.31,121.49,105
,43.5,0.3,118.81,104.8333333
,42,0.29,115.23,104.6666667
,41.06,0.29,113.73,104.5
,40,0.28,110.73,104.3333333
,39.13,0.27,108.93,104.1666667
,38,0.27,106.51,104
,37.75,0.27,106.51,103.8333333
,36.69,0.26,103.79,103.6666667
,35.63,0.25,101.67,103.5
,34.5,0.25,98.63,103.3333333
,33.63,0.24,97.41,103.1666667
,32.44,0.23,94.36,103
,31.75,0.23,93.13,102.8333333
,30,0.22,88.52,102.6666667
,29,0.22,87.91,102.5
,28.5,0.21,86.36,102.3333333
,27.06,0.2,82.96,102.1666667
,26,0.2,80.48,102
,25.94,0.2,80.17,101.8333333
,,,,101.6666667
,,,,101.5
,,,,101.3333333
,,,,101.1666667
,,,,101
90,50,,,98
,49,,,97.76666667
,,,,97.53333333
,,,,97.3
,,,,97.06666667
,,,,96.83333333
,,,,96.6
,,,,96.36666667
,,,,96.13333333
,,,,95.9
,,,,95.66666667
,,,,95.43333333
,,,,95.2
,,,,94.96666667
,,,,94.73333333
,,,,94.5
,,,,94.26666667
,,,,94.03333333
,,,,93.8
,,,,93.56666667
,,,,93.33333333
,,,,93.1
,,,,92.86666667
,,,,92.63333333
,,,,92.4
,,,,92.16666667
,24.94,,,91.93333333
,23.94,,,91.7
,22.94,,,91.46666667
,21.94,,,91.23333333
,20.94,,,91
80,50,,,84
,49,,,83.83333333
,48.13,0.26,102.58,83.66666667
,47.13,0.25,99.85,83.5
,46.13,0.24,98.33,83.33333333
,45.56,0.24,97.72,83.16666667
,44.13,0.24,94.66,83
,43.06,0.23,92.21,82.83333333
,42,0.22,90.06,82.66666667
,41.06,0.22,88.52,82.5
,40.12,0.22,87.29,82.33333333
,39.06,0.21,84.82,82.16666667
,38.06,0.21,83.58,82
,37.06,0.2,80.48,81.83333333
,36,0.2,79.23,81.66666667
,35.06,0.19,77.99,81.5
,34.69,0.19,77.05,81.33333333
,33.81,0.18,75.17,81.16666667
,32,0.18,71.73,81
,31.44,0.17,70.47,80.83333333
,30.25,0.17,68.58,80.66666667
,29,0.16,66.37,80.5
,28.06,0.16,65.42,80.33333333
,,,,80.16666667
,27,0.15,63.2,80
,26,0.15,61.61,79.83333333
,25,0.14,59.38,79.66666667
,,,,79.5
,,,,79.33333333
,,,,79.16666667
,,,,79
70,50,,,77
,49,,,76.73333333
,,,,76.46666667
,,,,76.2
,,,,75.93333333
,,,,75.66666667
,,,,75.4
,,,,75.13333333
,,,,74.86666667
,,,,74.6
,,,,74.33333333
,,,,74.06666667
,,,,73.8
,,,,73.53333333
,,,,73.26666667
,,,,73
,,,,72.73333333
,,,,72.46666667
,,,,72.2
,,,,71.93333333
,,,,71.66666667
,,,,71.4
,,,,71.13333333
,,,,70.86666667
,,,,70.6
,,,,70.33333333
,,,,70.06666667
,24,,,69.8
,23,,,69.53333333
,22,,,69.26666667
,21,,,69
60,50,,,65
,49.19,0.18,72.04,64.8
,48.06,0.16,66.37,64.6
,47.25,0.16,64.15,64.4
,46.25,0.15,61.93,64.2
,45.06,0.14,58.74,64
,44.06,0.14,57.78,63.8
,43.31,0.14,56.18,63.6
,42.31,0.13,54.26,63.4
,41.13,0.13,52.33,63.2
,40.12,0.12,51.04,63
,39.13,0.12,48.78,62.8
,38.13,0.12,48.13,62.6
,37,0.11,46.18,62.4
,36.13,0.11,44.89,62.2
,35.13,0.1,43.58,62
,34.06,0.1,42.28,61.8
,33,0.1,40.97,61.6
,32.56,0.1,39.67,61.4
,31,0.09,37.7,61.2
,30.06,0.09,37.04,61
,29,0.08,35.4,60.8
,28,0.08,34.08,60.6
,27,0.08,32.76,60.4
,26,0.07,30.78,60.2
,25.94,0.07,30.78,60
,,,,59.8
,,,,59.6
,,,,59.4
,,,,59.2
,,,,59
50,50,,,57
,,,,56.73333333
,,,,56.46666667
,,,,56.2
,,,,55.93333333
,,,,55.66666667
,,,,55.4
,,,,55.13333333
,,,,54.86666667
,,,,54.6
,,,,54.33333333
,,,,54.06666667
,,,,53.8
,,,,53.53333333
,,,,53.26666667
,,,,53
,,,,52.73333333
,,,,52.46666667
,,,,52.2
,,,,51.93333333
,,,,51.66666667
,,,,51.4
,,,,51.13333333
,,,,50.86666667
,,,,50.6
,,,,50.33333333
,24.94,,,50.06666667
,23.94,,,49.8
,22.94,,,49.53333333
,21.94,,,49.26666667
,20.94,,,49
40,50.25,0.08,33.42,46
,49.19,0.08,32.43,45.73333333
,48.38,0.08,32.1,45.46666667
,47.19,0.07,30.44,45.2
,46.06,0.07,29.12,44.93333333
,45.25,0.07,29.12,44.66666667
,44.19,0.07,27.46,44.4
,43.19,0.06,27.12,44.13333333
,42.13,0.06,27.12,43.86666667
,41.25,0.06,25.79,43.6
,40.12,0.06,25.12,43.33333333
,39,0.06,24.12,43.06666667
,38,0.06,24.46,42.8
,37.13,0.05,22.78,42.53333333
,36,0.05,21.78,42.26666667
,35.06,0.05,21.78,42
,34,0.05,20.1,41.73333333
,33.19,0.05,19.76,41.46666667
,32.06,0.04,18.42,41.2
,31,0.04,17.07,40.93333333
,30,0.04,16.39,40.66666667
